date,stock_code,stock_name,weight_pct,holding_days
2016-11-30,105560,KB금융(105560),17.4,60
2016-11-30,207940,삼성바이오로직스(207940),33.5,150
2016-11-30,017670,SK텔레콤(017670),7.5,0
2016-11-30,068270,셀트리온(068270),32.5,90
2016-12-31,207940,삼성바이오로직스(207940),21.7,180
2016-12-31,105560,KB금융(105560),74.0,90
2016-12-31,012330,현대모비스(012330),4.3,0
2017-01-31,012330,현대모비스(012330),54.6,30
2017-01-31,105560,KB금융(105560),19.7,120
2017-01-31,035420,NAVER(035420),6.3,0
2017-01-31,051910,LG화학(051910),19.4,0
2017-02-28,051910,LG화학(051910),36.7,30
2017-02-28,012330,현대모비스(012330),5.3,60
2017-02-28,017670,SK텔레콤(017670),42.5,0
2017-02-28,068270,셀트리온(068270),15.5,0
2017-03-31,017670,SK텔레콤(017670),11.3,30
2017-03-31,012330,현대모비스(012330),20.4,90
2017-03-31,068270,셀트리온(068270),16.7,30
2017-03-31,035420,NAVER(035420),48.8,0
2017-03-31,267260,현대일렉트릭(267260),2.8,0
2017-04-30,068270,셀트리온(068270),12.2,60
2017-04-30,267260,현대일렉트릭(267260),32.6,30
2017-04-30,035420,NAVER(035420),18.8,30
2017-04-30,017670,SK텔레콤(017670),21.9,60
2017-04-30,207940,삼성바이오로직스(207940),14.5,0
2017-05-31,035420,NAVER(035420),43.3,60
2017-05-31,068270,셀트리온(068270),21.8,90
2017-05-31,017670,SK텔레콤(017670),1.1,90
2017-05-31,005930,삼성전자(005930),3.6,0
2017-05-31,096770,SK이노베이션(096770),30.2,0
2017-06-30,096770,SK이노베이션(096770),14.8,30
2017-06-30,035420,NAVER(035420),27.3,90
2017-06-30,005930,삼성전자(005930),28.8,30
2017-06-30,000660,SK하이닉스(000660),29.1,0
2017-07-31,035420,NAVER(035420),1.9,120
2017-07-31,096770,SK이노베이션(096770),9.7,60
2017-07-31,017670,SK텔레콤(017670),88.4,0
2017-08-31,017670,SK텔레콤(017670),8.7,30
2017-08-31,035420,NAVER(035420),13.7,150
2017-08-31,096770,SK이노베이션(096770),50.8,90
2017-08-31,051910,LG화학(051910),0.2,0
2017-08-31,012330,현대모비스(012330),26.6,0
2017-09-30,051910,LG화학(051910),1.6,30
2017-09-30,012330,현대모비스(012330),12.0,30
2017-09-30,017670,SK텔레콤(017670),34.5,60
2017-09-30,096770,SK이노베이션(096770),36.3,120
2017-09-30,207940,삼성바이오로직스(207940),15.6,0
2017-10-31,012330,현대모비스(012330),18.2,60
2017-10-31,207940,삼성바이오로직스(207940),30.6,30
2017-10-31,000660,SK하이닉스(000660),44.1,0
2017-10-31,105560,KB금융(105560),7.1,0
2017-11-30,012330,현대모비스(012330),61.2,90
2017-11-30,207940,삼성바이오로직스(207940),11.5,60
2017-11-30,105560,KB금융(105560),16.0,30
2017-11-30,000660,SK하이닉스(000660),8.4,30
2017-11-30,267260,현대일렉트릭(267260),2.2,0
2017-11-30,005930,삼성전자(005930),0.7,0
2017-12-31,000660,SK하이닉스(000660),29.0,60
2017-12-31,207940,삼성바이오로직스(207940),0.1,90
2017-12-31,267260,현대일렉트릭(267260),13.0,30
2017-12-31,105560,KB금융(105560),40.6,60
2017-12-31,068270,셀트리온(068270),17.3,0
2018-01-31,068270,셀트리온(068270),18.8,30
2018-01-31,105560,KB금융(105560),16.7,90
2018-01-31,267260,현대일렉트릭(267260),0.9,60
2018-01-31,012330,현대모비스(012330),55.0,0
2018-01-31,207940,삼성바이오로직스(207940),8.6,120
2018-02-28,207940,삼성바이오로직스(207940),10.5,150
2018-02-28,012330,현대모비스(012330),20.9,30
2018-02-28,267260,현대일렉트릭(267260),11.2,90
2018-02-28,051910,LG화학(051910),20.8,0
2018-02-28,017670,SK텔레콤(017670),36.6,0
2018-03-31,267260,현대일렉트릭(267260),0.5,120
2018-03-31,012330,현대모비스(012330),30.3,60
2018-03-31,000660,SK하이닉스(000660),61.2,0
2018-03-31,035420,NAVER(035420),8.0,0
2018-04-30,267260,현대일렉트릭(267260),15.1,150
2018-04-30,035420,NAVER(035420),0.9,30
2018-04-30,012330,현대모비스(012330),11.2,90
2018-04-30,000660,SK하이닉스(000660),47.5,30
2018-04-30,329180,HD현대중공업(329180),7.7,0
2018-04-30,105560,KB금융(105560),17.6,0
2018-05-31,329180,HD현대중공업(329180),39.6,30
2018-05-31,035420,NAVER(035420),19.0,60
2018-05-31,105560,KB금융(105560),3.2,30
2018-05-31,051910,LG화학(051910),5.4,0
2018-05-31,267260,현대일렉트릭(267260),32.8,180
2018-06-30,035420,NAVER(035420),0.4,90
2018-06-30,105560,KB금융(105560),22.3,60
2018-06-30,267260,현대일렉트릭(267260),1.1,210
2018-06-30,207940,삼성바이오로직스(207940),38.8,0
2018-06-30,096770,SK이노베이션(096770),37.4,0
2018-07-31,035420,NAVER(035420),4.9,120
2018-07-31,105560,KB금융(105560),80.4,90
2018-07-31,017670,SK텔레콤(017670),14.7,0
2018-08-31,105560,KB금융(105560),12.7,120
2018-08-31,035420,NAVER(035420),11.2,150
2018-08-31,017670,SK텔레콤(017670),58.7,30
2018-08-31,267260,현대일렉트릭(267260),13.8,0
2018-08-31,000660,SK하이닉스(000660),3.6,0
2018-09-30,267260,현대일렉트릭(267260),46.1,30
2018-09-30,017670,SK텔레콤(017670),31.2,60
2018-09-30,207940,삼성바이오로직스(207940),22.7,0
2018-10-31,267260,현대일렉트릭(267260),33.0,60
2018-10-31,017670,SK텔레콤(017670),56.5,90
2018-10-31,329180,HD현대중공업(329180),10.5,0
2018-11-30,329180,HD현대중공업(329180),44.2,30
2018-11-30,267260,현대일렉트릭(267260),7.1,90
2018-11-30,017670,SK텔레콤(017670),5.8,120
2018-11-30,051910,LG화학(051910),26.5,0
2018-11-30,012330,현대모비스(012330),10.4,0
2018-11-30,105560,KB금융(105560),6.0,0
2018-12-31,329180,HD현대중공업(329180),43.8,60
2018-12-31,105560,KB금융(105560),17.5,30
2018-12-31,005930,삼성전자(005930),15.8,0
2018-12-31,207940,삼성바이오로직스(207940),22.9,0
2019-01-31,207940,삼성바이오로직스(207940),45.7,30
2019-01-31,105560,KB금융(105560),0.2,60
2019-01-31,329180,HD현대중공업(329180),9.4,90
2019-01-31,051910,LG화학(051910),17.6,0
2019-01-31,012330,현대모비스(012330),27.1,0
2019-02-28,051910,LG화학(051910),58.4,30
2019-02-28,105560,KB금융(105560),34.8,90
2019-02-28,012330,현대모비스(012330),6.8,30
2019-03-31,012330,현대모비스(012330),11.9,60
2019-03-31,105560,KB금융(105560),9.1,120
2019-03-31,051910,LG화학(051910),28.2,60
2019-03-31,068270,셀트리온(068270),41.3,0
2019-03-31,017670,SK텔레콤(017670),0.8,0
2019-03-31,096770,SK이노베이션(096770),8.7,0
2019-04-30,096770,SK이노베이션(096770),9.6,30
2019-04-30,051910,LG화학(051910),25.4,90
2019-04-30,105560,KB금융(105560),53.2,150
2019-04-30,017670,SK텔레콤(017670),2.3,30
2019-04-30,068270,셀트리온(068270),1.2,30
2019-04-30,035420,NAVER(035420),8.3,0
2019-05-31,051910,LG화학(051910),49.9,120
2019-05-31,068270,셀트리온(068270),3.5,60
2019-05-31,035420,NAVER(035420),4.4,30
2019-05-31,105560,KB금융(105560),27.3,180
2019-05-31,207940,삼성바이오로직스(207940),14.6,0
2019-05-31,096770,SK이노베이션(096770),0.3,60
2019-06-30,096770,SK이노베이션(096770),26.0,90
2019-06-30,105560,KB금융(105560),37.2,210
2019-06-30,000660,SK하이닉스(000660),30.8,0
2019-06-30,329180,HD현대중공업(329180),6.0,0
2019-07-31,105560,KB금융(105560),31.4,240
2019-07-31,000660,SK하이닉스(000660),39.4,30
2019-07-31,096770,SK이노베이션(096770),17.4,120
2019-07-31,329180,HD현대중공업(329180),3.4,30
2019-07-31,017670,SK텔레콤(017670),8.4,0
2019-08-31,017670,SK텔레콤(017670),2.3,30
2019-08-31,105560,KB금융(105560),22.7,270
2019-08-31,207940,삼성바이오로직스(207940),46.8,0
2019-08-31,329180,HD현대중공업(329180),28.2,60
2019-09-30,017670,SK텔레콤(017670),39.0,60
2019-09-30,207940,삼성바이오로직스(207940),17.6,30
2019-09-30,329180,HD현대중공업(329180),27.1,90
2019-09-30,105560,KB금융(105560),16.2,300
2019-09-30,005930,삼성전자(005930),0.1,0
2019-10-31,005930,삼성전자(005930),57.6,30
2019-10-31,207940,삼성바이오로직스(207940),30.1,60
2019-10-31,105560,KB금융(105560),1.4,330
2019-10-31,035420,NAVER(035420),10.9,0
2019-11-30,005930,삼성전자(005930),30.1,60
2019-11-30,207940,삼성바이오로직스(207940),14.6,90
2019-11-30,035420,NAVER(035420),5.2,30
2019-11-30,267260,현대일렉트릭(267260),47.5,0
2019-11-30,068270,셀트리온(068270),2.6,0
2019-12-31,035420,NAVER(035420),0.8,60
2019-12-31,005930,삼성전자(005930),28.9,90
2019-12-31,068270,셀트리온(068270),16.2,30
2019-12-31,207940,삼성바이오로직스(207940),21.4,120
2019-12-31,017670,SK텔레콤(017670),32.6,0
2019-12-31,000660,SK하이닉스(000660),0.1,0
2020-01-31,035420,NAVER(035420),5.4,90
2020-01-31,207940,삼성바이오로직스(207940),3.4,150
2020-01-31,017670,SK텔레콤(017670),30.5,30
2020-01-31,068270,셀트리온(068270),33.2,60
2020-01-31,267260,현대일렉트릭(267260),9.4,0
2020-01-31,000660,SK하이닉스(000660),18.1,30
2020-02-29,068270,셀트리온(068270),49.6,90
2020-02-29,000660,SK하이닉스(000660),2.7,60
2020-02-29,267260,현대일렉트릭(267260),30.9,30
2020-02-29,005930,삼성전자(005930),7.7,0
2020-02-29,329180,HD현대중공업(329180),9.1,0
2020-03-31,329180,HD현대중공업(329180),28.6,30
2020-03-31,005930,삼성전자(005930),24.7,30
2020-03-31,096770,SK이노베이션(096770),30.0,0
2020-03-31,035420,NAVER(035420),16.7,0
2020-04-30,035420,NAVER(035420),13.1,30
2020-04-30,096770,SK이노베이션(096770),47.7,30
2020-04-30,005930,삼성전자(005930),6.5,60
2020-04-30,329180,HD현대중공업(329180),1.5,60
2020-04-30,068270,셀트리온(068270),31.2,0
2020-05-31,329180,HD현대중공업(329180),25.1,90
2020-05-31,068270,셀트리온(068270),2.6,30
2020-05-31,096770,SK이노베이션(096770),17.3,60
2020-05-31,035420,NAVER(035420),17.3,60
2020-05-31,012330,현대모비스(012330),19.8,0
2020-05-31,105560,KB금융(105560),17.9,0
2020-06-30,105560,KB금융(105560),0.8,30
2020-06-30,035420,NAVER(035420),11.7,90
2020-06-30,329180,HD현대중공업(329180),53.8,120
2020-06-30,068270,셀트리온(068270),0.2,60
2020-06-30,051910,LG화학(051910),33.5,0
2020-07-31,329180,HD현대중공업(329180),24.9,150
2020-07-31,105560,KB금융(105560),18.1,60
2020-07-31,035420,NAVER(035420),5.4,120
2020-07-31,012330,현대모비스(012330),26.8,0
2020-07-31,068270,셀트리온(068270),24.8,90
2020-08-31,035420,NAVER(035420),3.3,150
2020-08-31,068270,셀트리온(068270),20.9,120
2020-08-31,329180,HD현대중공업(329180),18.3,180
2020-08-31,000660,SK하이닉스(000660),57.5,0
2020-09-30,035420,NAVER(035420),45.8,180
2020-09-30,068270,셀트리온(068270),11.4,150
2020-09-30,105560,KB금융(105560),3.2,0
2020-09-30,329180,HD현대중공업(329180),39.6,210
2020-10-31,035420,NAVER(035420),14.4,210
2020-10-31,105560,KB금융(105560),30.0,30
2020-10-31,329180,HD현대중공업(329180),55.6,240
2020-11-30,105560,KB금융(105560),10.4,60
2020-11-30,035420,NAVER(035420),13.6,240
2020-11-30,329180,HD현대중공업(329180),31.7,270
2020-11-30,267260,현대일렉트릭(267260),1.9,0
2020-11-30,005930,삼성전자(005930),26.4,0
2020-11-30,012330,현대모비스(012330),16.0,0
2020-12-31,329180,HD현대중공업(329180),6.4,300
2020-12-31,005930,삼성전자(005930),32.2,30
2020-12-31,267260,현대일렉트릭(267260),10.9,30
2020-12-31,035420,NAVER(035420),14.5,270
2020-12-31,051910,LG화학(051910),36.0,0
2021-01-31,267260,현대일렉트릭(267260),1.1,60
2021-01-31,005930,삼성전자(005930),5.4,60
2021-01-31,051910,LG화학(051910),55.0,30
2021-01-31,207940,삼성바이오로직스(207940),4.9,0
2021-01-31,096770,SK이노베이션(096770),33.6,0
2021-02-28,005930,삼성전자(005930),13.9,90
2021-02-28,267260,현대일렉트릭(267260),0.5,90
2021-02-28,051910,LG화학(051910),21.9,60
2021-02-28,012330,현대모비스(012330),18.8,0
2021-02-28,096770,SK이노베이션(096770),44.9,30
2021-03-31,005930,삼성전자(005930),16.2,120
2021-03-31,051910,LG화학(051910),18.6,90
2021-03-31,012330,현대모비스(012330),14.1,30
2021-03-31,096770,SK이노베이션(096770),49.6,60
2021-03-31,068270,셀트리온(068270),1.5,0
2021-04-30,096770,SK이노베이션(096770),69.3,90
2021-04-30,068270,셀트리온(068270),2.1,30
2021-04-30,051910,LG화학(051910),11.9,120
2021-04-30,017670,SK텔레콤(017670),14.5,0
2021-04-30,267260,현대일렉트릭(267260),2.2,0
2021-05-31,051910,LG화학(051910),23.0,150
2021-05-31,096770,SK이노베이션(096770),61.4,120
2021-05-31,017670,SK텔레콤(017670),15.6,30
2021-06-30,017670,SK텔레콤(017670),23.5,60
2021-06-30,096770,SK이노베이션(096770),14.8,150
2021-06-30,329180,HD현대중공업(329180),25.1,0
2021-06-30,068270,셀트리온(068270),36.6,0
2021-07-31,329180,HD현대중공업(329180),13.9,30
2021-07-31,017670,SK텔레콤(017670),21.4,90
2021-07-31,096770,SK이노베이션(096770),4.1,180
2021-07-31,267260,현대일렉트릭(267260),58.4,0
2021-07-31,012330,현대모비스(012330),2.2,0
2021-08-31,267260,현대일렉트릭(267260),11.2,30
2021-08-31,017670,SK텔레콤(017670),28.2,120
2021-08-31,012330,현대모비스(012330),42.8,30
2021-08-31,096770,SK이노베이션(096770),12.1,210
2021-08-31,068270,셀트리온(068270),5.7,0
2021-09-30,012330,현대모비스(012330),63.2,60
2021-09-30,068270,셀트리온(068270),33.0,30
2021-09-30,105560,KB금융(105560),3.8,0
2021-10-31,012330,현대모비스(012330),51.7,90
2021-10-31,105560,KB금융(105560),32.2,30
2021-10-31,068270,셀트리온(068270),16.1,60
2021-11-30,068270,셀트리온(068270),52.9,90
2021-11-30,105560,KB금융(105560),13.7,60
2021-11-30,329180,HD현대중공업(329180),20.4,0
2021-11-30,096770,SK이노베이션(096770),13.0,0
2021-12-31,329180,HD현대중공업(329180),1.7,30
2021-12-31,068270,셀트리온(068270),4.6,120
2021-12-31,096770,SK이노베이션(096770),7.9,30
2021-12-31,105560,KB금융(105560),56.0,90
2021-12-31,051910,LG화학(051910),15.2,0
2021-12-31,267260,현대일렉트릭(267260),14.6,0
2022-01-31,267260,현대일렉트릭(267260),17.3,30
2022-01-31,105560,KB금융(105560),4.8,120
2022-01-31,096770,SK이노베이션(096770),22.5,60
2022-01-31,051910,LG화학(051910),7.6,30
2022-01-31,012330,현대모비스(012330),1.2,0
2022-01-31,068270,셀트리온(068270),46.6,150
2022-02-28,068270,셀트리온(068270),9.1,180
2022-02-28,012330,현대모비스(012330),0.2,30
2022-02-28,051910,LG화학(051910),18.9,60
2022-02-28,105560,KB금융(105560),70.6,150
2022-02-28,207940,삼성바이오로직스(207940),1.2,0
2022-03-31,012330,현대모비스(012330),0.2,60
2022-03-31,068270,셀트리온(068270),28.6,210
2022-03-31,051910,LG화학(051910),12.2,90
2022-03-31,329180,HD현대중공업(329180),47.3,0
2022-03-31,105560,KB금융(105560),11.7,180
2022-04-30,068270,셀트리온(068270),2.1,240
2022-04-30,105560,KB금융(105560),92.3,210
2022-04-30,012330,현대모비스(012330),5.6,90
2022-05-31,068270,셀트리온(068270),31.9,270
2022-05-31,012330,현대모비스(012330),5.8,120
2022-05-31,105560,KB금융(105560),46.5,240
2022-05-31,017670,SK텔레콤(017670),2.1,0
2022-05-31,035420,NAVER(035420),13.7,0
2022-06-30,035420,NAVER(035420),5.7,30
2022-06-30,017670,SK텔레콤(017670),45.7,30
2022-06-30,051910,LG화학(051910),21.3,0
2022-06-30,068270,셀트리온(068270),27.3,300
2022-07-31,017670,SK텔레콤(017670),6.6,60
2022-07-31,068270,셀트리온(068270),75.2,330
2022-07-31,035420,NAVER(035420),16.5,60
2022-07-31,105560,KB금융(105560),1.7,0
2022-08-31,035420,NAVER(035420),1.1,90
2022-08-31,068270,셀트리온(068270),52.0,360
2022-08-31,017670,SK텔레콤(017670),23.2,90
2022-08-31,207940,삼성바이오로직스(207940),6.8,0
2022-08-31,096770,SK이노베이션(096770),16.9,0
2022-09-30,068270,셀트리온(068270),11.7,390
2022-09-30,207940,삼성바이오로직스(207940),5.5,30
2022-09-30,096770,SK이노베이션(096770),17.1,30
2022-09-30,035420,NAVER(035420),30.6,120
2022-09-30,005930,삼성전자(005930),15.1,0
2022-09-30,051910,LG화학(051910),20.0,0
2022-10-31,068270,셀트리온(068270),16.0,420
2022-10-31,207940,삼성바이오로직스(207940),5.6,60
2022-10-31,005930,삼성전자(005930),1.0,30
2022-10-31,051910,LG화학(051910),22.9,30
2022-10-31,105560,KB금융(105560),54.3,0
2022-10-31,012330,현대모비스(012330),0.2,0
2022-11-30,012330,현대모비스(012330),37.5,30
2022-11-30,105560,KB금융(105560),11.7,30
2022-11-30,207940,삼성바이오로직스(207940),25.0,90
2022-11-30,068270,셀트리온(068270),20.9,450
2022-11-30,096770,SK이노베이션(096770),4.2,0
2022-11-30,017670,SK텔레콤(017670),0.7,0
2022-12-31,012330,현대모비스(012330),20.3,60
2022-12-31,017670,SK텔레콤(017670),10.0,30
2022-12-31,005930,삼성전자(005930),2.1,0
2022-12-31,035420,NAVER(035420),67.6,0
2023-01-31,035420,NAVER(035420),28.9,30
2023-01-31,005930,삼성전자(005930),25.0,30
2023-01-31,068270,셀트리온(068270),46.1,0
2023-02-28,035420,NAVER(035420),19.0,60
2023-02-28,005930,삼성전자(005930),32.7,60
2023-02-28,329180,HD현대중공업(329180),32.9,0
2023-02-28,012330,현대모비스(012330),15.4,0
2023-03-31,012330,현대모비스(012330),51.7,30
2023-03-31,005930,삼성전자(005930),31.0,90
2023-03-31,329180,HD현대중공업(329180),9.3,30
2023-03-31,068270,셀트리온(068270),5.8,0
2023-03-31,267260,현대일렉트릭(267260),2.2,0
2023-04-30,267260,현대일렉트릭(267260),4.1,30
2023-04-30,005930,삼성전자(005930),37.4,120
2023-04-30,068270,셀트리온(068270),27.1,30
2023-04-30,207940,삼성바이오로직스(207940),25.6,0
2023-04-30,051910,LG화학(051910),5.8,0
2023-05-31,267260,현대일렉트릭(267260),58.1,60
2023-05-31,005930,삼성전자(005930),40.4,150
2023-05-31,051910,LG화학(051910),1.5,30
2023-06-30,267260,현대일렉트릭(267260),43.5,90
2023-06-30,005930,삼성전자(005930),6.8,180
2023-06-30,051910,LG화학(051910),14.0,60
2023-06-30,207940,삼성바이오로직스(207940),1.7,0
2023-06-30,000660,SK하이닉스(000660),34.0,0
2023-07-31,000660,SK하이닉스(000660),0.3,30
2023-07-31,051910,LG화학(051910),50.7,90
2023-07-31,005930,삼성전자(005930),49.0,210
2023-08-31,000660,SK하이닉스(000660),9.4,60
2023-08-31,005930,삼성전자(005930),18.3,240
2023-08-31,051910,LG화학(051910),3.1,120
2023-08-31,329180,HD현대중공업(329180),8.0,0
2023-08-31,105560,KB금융(105560),53.6,0
2023-08-31,035420,NAVER(035420),7.6,0
2023-09-30,005930,삼성전자(005930),40.3,270
2023-09-30,035420,NAVER(035420),36.5,30
2023-09-30,267260,현대일렉트릭(267260),23.2,0
2023-10-31,005930,삼성전자(005930),21.2,300
2023-10-31,035420,NAVER(035420),34.4,60
2023-10-31,267260,현대일렉트릭(267260),27.3,30
2023-10-31,012330,현대모비스(012330),15.4,0
2023-10-31,051910,LG화학(051910),1.7,0
2023-11-30,035420,NAVER(035420),65.4,90
2023-11-30,051910,LG화학(051910),8.2,30
2023-11-30,096770,SK이노베이션(096770),2.9,0
2023-11-30,207940,삼성바이오로직스(207940),23.5,0
2023-12-31,035420,NAVER(035420),2.1,120
2023-12-31,051910,LG화학(051910),47.9,60
2023-12-31,267260,현대일렉트릭(267260),50.0,0
2024-01-31,267260,현대일렉트릭(267260),7.4,30
2024-01-31,051910,LG화학(051910),24.9,90
2024-01-31,035420,NAVER(035420),4.3,150
2024-01-31,207940,삼성바이오로직스(207940),13.4,0
2024-01-31,105560,KB금융(105560),42.7,0
2024-01-31,000660,SK하이닉스(000660),7.3,0
2024-02-29,267260,현대일렉트릭(267260),46.8,60
2024-02-29,105560,KB금융(105560),8.1,30
2024-02-29,051910,LG화학(051910),0.4,120
2024-02-29,035420,NAVER(035420),28.0,180
2024-02-29,207940,삼성바이오로직스(207940),16.7,30
2024-03-31,051910,LG화학(051910),28.4,150
2024-03-31,105560,KB금융(105560),20.4,60
2024-03-31,207940,삼성바이오로직스(207940),9.3,60
2024-03-31,267260,현대일렉트릭(267260),26.2,90
2024-03-31,000660,SK하이닉스(000660),2.5,0
2024-03-31,017670,SK텔레콤(017670),13.2,0
2024-04-30,105560,KB금융(105560),9.1,90
2024-04-30,207940,삼성바이오로직스(207940),36.6,90
2024-04-30,068270,셀트리온(068270),42.8,0
2024-04-30,005930,삼성전자(005930),11.5,0
2024-05-31,068270,셀트리온(068270),6.7,30
2024-05-31,105560,KB금융(105560),22.3,120
2024-05-31,005930,삼성전자(005930),12.3,30
2024-05-31,207940,삼성바이오로직스(207940),2.8,120
2024-05-31,329180,HD현대중공업(329180),1.5,0
2024-05-31,000660,SK하이닉스(000660),54.4,0
2024-06-30,000660,SK하이닉스(000660),21.6,30
2024-06-30,207940,삼성바이오로직스(207940),0.8,150
2024-06-30,105560,KB금융(105560),14.7,150
2024-06-30,068270,셀트리온(068270),31.4,60
2024-06-30,012330,현대모비스(012330),27.2,0
2024-06-30,051910,LG화학(051910),4.3,0
2024-07-31,068270,셀트리온(068270),3.6,90
2024-07-31,012330,현대모비스(012330),9.9,30
2024-07-31,105560,KB금융(105560),10.6,180
2024-07-31,207940,삼성바이오로직스(207940),18.0,180
2024-07-31,096770,SK이노베이션(096770),33.8,0
2024-07-31,051910,LG화학(051910),24.1,30
2024-08-31,207940,삼성바이오로직스(207940),28.5,210
2024-08-31,096770,SK이노베이션(096770),1.5,30
2024-08-31,051910,LG화학(051910),9.0,60
2024-08-31,005930,삼성전자(005930),20.3,0
2024-08-31,000660,SK하이닉스(000660),40.7,0
2024-09-30,005930,삼성전자(005930),41.5,30
2024-09-30,096770,SK이노베이션(096770),3.2,60
2024-09-30,207940,삼성바이오로직스(207940),17.5,240
2024-09-30,267260,현대일렉트릭(267260),22.3,0
2024-09-30,012330,현대모비스(012330),15.5,0
2024-10-31,012330,현대모비스(012330),28.6,30
2024-10-31,096770,SK이노베이션(096770),0.8,90
2024-10-31,207940,삼성바이오로직스(207940),47.7,270
2024-10-31,105560,KB금융(105560),13.8,0
2024-10-31,068270,셀트리온(068270),9.1,0
2024-11-30,012330,현대모비스(012330),2.8,60
2024-11-30,105560,KB금융(105560),4.6,30
2024-11-30,207940,삼성바이오로직스(207940),5.0,300
2024-11-30,096770,SK이노베이션(096770),9.0,120
2024-11-30,000660,SK하이닉스(000660),2.7,0
2024-11-30,267260,현대일렉트릭(267260),75.9,0
2024-12-31,267260,현대일렉트릭(267260),18.2,30
2024-12-31,207940,삼성바이오로직스(207940),35.4,330
2024-12-31,068270,셀트리온(068270),15.8,0
2024-12-31,005930,삼성전자(005930),30.6,0
2025-01-31,068270,셀트리온(068270),35.5,30
2025-01-31,207940,삼성바이오로직스(207940),30.5,360
2025-01-31,005930,삼성전자(005930),16.7,30
2025-01-31,267260,현대일렉트릭(267260),1.5,60
2025-01-31,329180,HD현대중공업(329180),14.0,0
2025-01-31,012330,현대모비스(012330),1.8,0
2025-02-28,267260,현대일렉트릭(267260),29.3,90
2025-02-28,012330,현대모비스(012330),6.2,30
2025-02-28,329180,HD현대중공업(329180),34.9,30
2025-02-28,068270,셀트리온(068270),2.7,60
2025-02-28,207940,삼성바이오로직스(207940),26.9,390
2025-03-31,329180,HD현대중공업(329180),30.6,60
2025-03-31,012330,현대모비스(012330),23.3,60
2025-03-31,068270,셀트리온(068270),25.8,90
2025-03-31,207940,삼성바이오로직스(207940),12.9,420
2025-03-31,017670,SK텔레콤(017670),7.4,0
2025-04-30,207940,삼성바이오로직스(207940),44.5,450
2025-04-30,017670,SK텔레콤(017670),5.1,30
2025-04-30,012330,현대모비스(012330),33.6,90
2025-04-30,329180,HD현대중공업(329180),4.6,90
2025-04-30,035420,NAVER(035420),8.6,0
2025-04-30,005930,삼성전자(005930),3.6,0
2025-05-31,329180,HD현대중공업(329180),9.0,120
2025-05-31,005930,삼성전자(005930),27.8,30
2025-05-31,207940,삼성바이오로직스(207940),2.4,480
2025-05-31,068270,셀트리온(068270),25.4,0
2025-05-31,051910,LG화학(051910),35.4,0
2025-06-30,207940,삼성바이오로직스(207940),0.5,510
2025-06-30,051910,LG화학(051910),12.9,30
2025-06-30,329180,HD현대중공업(329180),15.1,150
2025-06-30,068270,셀트리온(068270),35.3,30
2025-06-30,012330,현대모비스(012330),35.8,0
